Publication Year,Author,Title,Publication Title,Date,Issue,Pages,filename,jel_e,contain_keyword,filepath,is_macro_paper,macro_paper_reason,Title_Search,Author_Search,Author_Search_First_Word,Publication_Title_Search,search_query_full,search_query_title_and_author,hyperlink_full,hyperlink_title_and_author,hyperlink_title,hyperlink_title_and_author_advanced_search,title,title_link,publication_info,cited_by,number_of_citations,search_attempt
2019,"Alfaro, Laura; Antràs, Pol; Chor, Davin; Conconi, Paola",Internalizing Global Value Chains: A Firm-Level Analysis.,Journal of Political Economy,2019-04,2,508-559,700935,0,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\jpe\2019\2\700935.txt,1,contain_keyword,Internalizing+Global+Value+Chains+A+Firm-Level+Analysis,Alfaro+Laura+Antràs+Pol+Chor+Davin+Conconi+Paola,Alfaro,Journal+of+Political+Economy,Internalizing+Global+Value+Chains+A+Firm-Level+Analysis+Alfaro+Laura+Antràs+Pol+Chor+Davin+Conconi+Paola+Journal+of+Political+Economy+2019,Internalizing+Global+Value+Chains+A+Firm-Level+Analysis+Alfaro+Laura+Antràs+Pol+Chor+Davin+Conconi+Paola,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Internalizing+Global+Value+Chains+A+Firm-Level+Analysis+Alfaro+Laura+Antràs+Pol+Chor+Davin+Conconi+Paola+Journal+of+Political+Economy+2019&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Internalizing+Global+Value+Chains+A+Firm-Level+Analysis+Alfaro+Laura+Antràs+Pol+Chor+Davin+Conconi+Paola&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Internalizing+Global+Value+Chains+A+Firm-Level+Analysis&btnG=,https://scholar.google.com/scholar?as_q=Internalizing+Global+Value+Chains+A+Firm-Level+Analysis&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Alfaro&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,Internalizing global value chains: A firm-level analysis,https://www.journals.uchicago.edu/doi/abs/10.1086/700935,"L Alfaro, D Chor, P Antras… - Journal of Political …, 2019 - journals.uchicago.edu","https://scholar.google.com/scholar?cites=12769984760914920531&as_sdt=400005&sciodt=0,14&hl=en",271,title_and_author_advanced_search
2019,"Almond, Douglas; Li, Hongbin; Zhang, Shuang",Land Reform and Sex Selection in China.,Journal of Political Economy,2019-04,2,560-585,701030,0,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\jpe\2019\2\701030.txt,1,contain_keyword,Land+Reform+and+Sex+Selection+in+China,Almond+Douglas+Li+Hongbin+Zhang+Shuang,Almond,Journal+of+Political+Economy,Land+Reform+and+Sex+Selection+in+China+Almond+Douglas+Li+Hongbin+Zhang+Shuang+Journal+of+Political+Economy+2019,Land+Reform+and+Sex+Selection+in+China+Almond+Douglas+Li+Hongbin+Zhang+Shuang,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Land+Reform+and+Sex+Selection+in+China+Almond+Douglas+Li+Hongbin+Zhang+Shuang+Journal+of+Political+Economy+2019&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Land+Reform+and+Sex+Selection+in+China+Almond+Douglas+Li+Hongbin+Zhang+Shuang&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Land+Reform+and+Sex+Selection+in+China&btnG=,https://scholar.google.com/scholar?as_q=Land+Reform+and+Sex+Selection+in+China&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Almond&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,Land reform and sex selection in China,https://www.journals.uchicago.edu/doi/abs/10.1086/701030,"D Almond, H Li, S Zhang - Journal of Political Economy, 2019 - journals.uchicago.edu","https://scholar.google.com/scholar?cites=17408072313992587493&as_sdt=400005&sciodt=0,14&hl=en",120,title_and_author_advanced_search
2019,"Bernstein, Asaf; Hughson, Eric; Weidenmier, Marc",Counterparty Risk and the Establishment of the New York Stock Exchange Clearinghouse.,Journal of Political Economy,2019-04,2,689-729,701033,0,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\jpe\2019\2\701033.txt,1,contain_keyword,Counterparty+Risk+and+the+Establishment+of+the+New+York+Stock+Exchange+Clearinghouse,Bernstein+Asaf+Hughson+Eric+Weidenmier+Marc,Bernstein,Journal+of+Political+Economy,Counterparty+Risk+and+the+Establishment+of+the+New+York+Stock+Exchange+Clearinghouse+Bernstein+Asaf+Hughson+Eric+Weidenmier+Marc+Journal+of+Political+Economy+2019,Counterparty+Risk+and+the+Establishment+of+the+New+York+Stock+Exchange+Clearinghouse+Bernstein+Asaf+Hughson+Eric+Weidenmier+Marc,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Counterparty+Risk+and+the+Establishment+of+the+New+York+Stock+Exchange+Clearinghouse+Bernstein+Asaf+Hughson+Eric+Weidenmier+Marc+Journal+of+Political+Economy+2019&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Counterparty+Risk+and+the+Establishment+of+the+New+York+Stock+Exchange+Clearinghouse+Bernstein+Asaf+Hughson+Eric+Weidenmier+Marc&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Counterparty+Risk+and+the+Establishment+of+the+New+York+Stock+Exchange+Clearinghouse&btnG=,https://scholar.google.com/scholar?as_q=Counterparty+Risk+and+the+Establishment+of+the+New+York+Stock+Exchange+Clearinghouse&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Bernstein&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,Counterparty risk and the establishment of the New York Stock Exchange clearinghouse,https://www.journals.uchicago.edu/doi/abs/10.1086/701033,"A Bernstein, E Hughson… - Journal of Political …, 2019 - journals.uchicago.edu","https://scholar.google.com/scholar?cites=1870098806338192435&as_sdt=400005&sciodt=0,14&hl=en",52,title_and_author_advanced_search
2019,"Elliott, Matthew; Golub, Benjamin",A Network Approach to Public Goods.,Journal of Political Economy,2019-04,2,730-776,701032,0,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\jpe\2019\2\701032.txt,1,contain_keyword,A+Network+Approach+to+Public+Goods,Elliott+Matthew+Golub+Benjamin,Elliott,Journal+of+Political+Economy,A+Network+Approach+to+Public+Goods+Elliott+Matthew+Golub+Benjamin+Journal+of+Political+Economy+2019,A+Network+Approach+to+Public+Goods+Elliott+Matthew+Golub+Benjamin,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=A+Network+Approach+to+Public+Goods+Elliott+Matthew+Golub+Benjamin+Journal+of+Political+Economy+2019&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=A+Network+Approach+to+Public+Goods+Elliott+Matthew+Golub+Benjamin&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=A+Network+Approach+to+Public+Goods&btnG=,https://scholar.google.com/scholar?as_q=A+Network+Approach+to+Public+Goods&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Elliott&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,A network approach to public goods,https://www.journals.uchicago.edu/doi/abs/10.1086/701032,"M Elliott, B Golub - Journal of Political Economy, 2019 - journals.uchicago.edu","https://scholar.google.com/scholar?cites=15615653980683607152&as_sdt=400005&sciodt=0,14&hl=en",130,title_and_author_advanced_search
2019,"Lee, Sang Yoon (Tim); Seshadri, Ananth",On the Intergenerational Transmission of Economic Status.,Journal of Political Economy,2019-04,2,855-921,700765,0,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\jpe\2019\2\700765.txt,1,contain_keyword,On+the+Intergenerational+Transmission+of+Economic+Status,Lee+Sang+Yoon+Tim+Seshadri+Ananth,Lee,Journal+of+Political+Economy,On+the+Intergenerational+Transmission+of+Economic+Status+Lee+Sang+Yoon+Tim+Seshadri+Ananth+Journal+of+Political+Economy+2019,On+the+Intergenerational+Transmission+of+Economic+Status+Lee+Sang+Yoon+Tim+Seshadri+Ananth,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=On+the+Intergenerational+Transmission+of+Economic+Status+Lee+Sang+Yoon+Tim+Seshadri+Ananth+Journal+of+Political+Economy+2019&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=On+the+Intergenerational+Transmission+of+Economic+Status+Lee+Sang+Yoon+Tim+Seshadri+Ananth&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=On+the+Intergenerational+Transmission+of+Economic+Status&btnG=,https://scholar.google.com/scholar?as_q=On+the+Intergenerational+Transmission+of+Economic+Status&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Lee&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,On the intergenerational transmission of economic status,https://www.journals.uchicago.edu/doi/abs/10.1086/700765,"SY Lee, A Seshadri - Journal of Political Economy, 2019 - journals.uchicago.edu","https://scholar.google.com/scholar?cites=16058869691796140117&as_sdt=400005&sciodt=0,14&hl=en",139,title_and_author_advanced_search
2019,"Acemoglu, Daron; Naidu, Suresh; Restrepo, Pascual; Robinson, James A.",Democracy Does Cause Growth.,Journal of Political Economy,2019-02,1,47-100,700936,0,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\jpe\2019\1\700936.txt,1,contain_keyword,Democracy+Does+Cause+Growth,Acemoglu+Daron+Naidu+Suresh+Restrepo+Pascual+Robinson+James+A,Acemoglu,Journal+of+Political+Economy,Democracy+Does+Cause+Growth+Acemoglu+Daron+Naidu+Suresh+Restrepo+Pascual+Robinson+James+A+Journal+of+Political+Economy+2019,Democracy+Does+Cause+Growth+Acemoglu+Daron+Naidu+Suresh+Restrepo+Pascual+Robinson+James+A,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Democracy+Does+Cause+Growth+Acemoglu+Daron+Naidu+Suresh+Restrepo+Pascual+Robinson+James+A+Journal+of+Political+Economy+2019&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Democracy+Does+Cause+Growth+Acemoglu+Daron+Naidu+Suresh+Restrepo+Pascual+Robinson+James+A&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Democracy+Does+Cause+Growth&btnG=,https://scholar.google.com/scholar?as_q=Democracy+Does+Cause+Growth&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Acemoglu&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,Democracy does cause growth,https://www.journals.uchicago.edu/doi/abs/10.1086/700936,"D Acemoglu, S Naidu, P Restrepo… - Journal of political …, 2019 - journals.uchicago.edu","https://scholar.google.com/scholar?cites=4837888443975869912&as_sdt=400005&sciodt=0,14&hl=en",1331,title_and_author_advanced_search
2019,"Coles, Melvyn G.; Francesconi, Marco",Equilibrium Search with Multiple Attributes and the Impact of Equal Opportunities for Women.,Journal of Political Economy,2019-02,1,138-162,700731,0,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\jpe\2019\1\700731.txt,1,contain_keyword,Equilibrium+Search+with+Multiple+Attributes+and+the+Impact+of+Equal+Opportunities+for+Women,Coles+Melvyn+G+Francesconi+Marco,Coles,Journal+of+Political+Economy,Equilibrium+Search+with+Multiple+Attributes+and+the+Impact+of+Equal+Opportunities+for+Women+Coles+Melvyn+G+Francesconi+Marco+Journal+of+Political+Economy+2019,Equilibrium+Search+with+Multiple+Attributes+and+the+Impact+of+Equal+Opportunities+for+Women+Coles+Melvyn+G+Francesconi+Marco,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Equilibrium+Search+with+Multiple+Attributes+and+the+Impact+of+Equal+Opportunities+for+Women+Coles+Melvyn+G+Francesconi+Marco+Journal+of+Political+Economy+2019&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Equilibrium+Search+with+Multiple+Attributes+and+the+Impact+of+Equal+Opportunities+for+Women+Coles+Melvyn+G+Francesconi+Marco&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Equilibrium+Search+with+Multiple+Attributes+and+the+Impact+of+Equal+Opportunities+for+Women&btnG=,https://scholar.google.com/scholar?as_q=Equilibrium+Search+with+Multiple+Attributes+and+the+Impact+of+Equal+Opportunities+for+Women&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Coles&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,Equilibrium search with multiple attributes and the impact of equal opportunities for women,https://www.journals.uchicago.edu/doi/abs/10.1086/700731,"MG Coles, M Francesconi - Journal of Political Economy, 2019 - journals.uchicago.edu","https://scholar.google.com/scholar?cites=13882280924925302510&as_sdt=400005&sciodt=0,14&hl=en",9,title_and_author_advanced_search
2019,"Dhingra, Swati; Morrow, John",Monopolistic Competition and Optimum Product Diversity under Firm Heterogeneity.,Journal of Political Economy,2019-02,1,196-232,700732,0,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\jpe\2019\1\700732.txt,1,contain_keyword,Monopolistic+Competition+and+Optimum+Product+Diversity+under+Firm+Heterogeneity,Dhingra+Swati+Morrow+John,Dhingra,Journal+of+Political+Economy,Monopolistic+Competition+and+Optimum+Product+Diversity+under+Firm+Heterogeneity+Dhingra+Swati+Morrow+John+Journal+of+Political+Economy+2019,Monopolistic+Competition+and+Optimum+Product+Diversity+under+Firm+Heterogeneity+Dhingra+Swati+Morrow+John,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Monopolistic+Competition+and+Optimum+Product+Diversity+under+Firm+Heterogeneity+Dhingra+Swati+Morrow+John+Journal+of+Political+Economy+2019&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Monopolistic+Competition+and+Optimum+Product+Diversity+under+Firm+Heterogeneity+Dhingra+Swati+Morrow+John&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Monopolistic+Competition+and+Optimum+Product+Diversity+under+Firm+Heterogeneity&btnG=,https://scholar.google.com/scholar?as_q=Monopolistic+Competition+and+Optimum+Product+Diversity+under+Firm+Heterogeneity&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Dhingra&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,Monopolistic competition and optimum product diversity under firm heterogeneity,https://www.journals.uchicago.edu/doi/abs/10.1086/700732,"S Dhingra, J Morrow - Journal of Political Economy, 2019 - journals.uchicago.edu","https://scholar.google.com/scholar?cites=1963345955853890496&as_sdt=400005&sciodt=0,14&hl=en",258,title_and_author_advanced_search
2019,"Lester, Benjamin; Shourideh, Ali; Venkateswaran, Venky; Zetlin-Jones, Ariel",Screening and Adverse Selection in Frictional Markets.,Journal of Political Economy,2019-02,1,338-377,700730,0,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\jpe\2019\1\700730.txt,1,contain_keyword,Screening+and+Adverse+Selection+in+Frictional+Markets,Lester+Benjamin+Shourideh+Ali+Venkateswaran+Venky+Zetlin-Jones+Ariel,Lester,Journal+of+Political+Economy,Screening+and+Adverse+Selection+in+Frictional+Markets+Lester+Benjamin+Shourideh+Ali+Venkateswaran+Venky+Zetlin-Jones+Ariel+Journal+of+Political+Economy+2019,Screening+and+Adverse+Selection+in+Frictional+Markets+Lester+Benjamin+Shourideh+Ali+Venkateswaran+Venky+Zetlin-Jones+Ariel,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Screening+and+Adverse+Selection+in+Frictional+Markets+Lester+Benjamin+Shourideh+Ali+Venkateswaran+Venky+Zetlin-Jones+Ariel+Journal+of+Political+Economy+2019&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Screening+and+Adverse+Selection+in+Frictional+Markets+Lester+Benjamin+Shourideh+Ali+Venkateswaran+Venky+Zetlin-Jones+Ariel&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Screening+and+Adverse+Selection+in+Frictional+Markets&btnG=,https://scholar.google.com/scholar?as_q=Screening+and+Adverse+Selection+in+Frictional+Markets&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Lester&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,Screening and adverse selection in frictional markets,https://www.journals.uchicago.edu/doi/abs/10.1086/700730,"B Lester, A Shourideh… - Journal of Political …, 2019 - journals.uchicago.edu","https://scholar.google.com/scholar?cites=2601659310144714170&as_sdt=400005&sciodt=0,14&hl=en",93,title_and_author_advanced_search
2018,"Bailey, Michael; Cao, Ruiqing; Kuchler, Theresa; Stroebel, Johannes",The Economic Effects of Social Networks: Evidence from the Housing Market.,Journal of Political Economy,2018-12,6,2224-2276,700073,0,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\jpe\2018\6\700073.txt,1,contain_keyword,The+Economic+Effects+of+Social+Networks+Evidence+from+the+Housing+Market,Bailey+Michael+Cao+Ruiqing+Kuchler+Theresa+Stroebel+Johannes,Bailey,Journal+of+Political+Economy,The+Economic+Effects+of+Social+Networks+Evidence+from+the+Housing+Market+Bailey+Michael+Cao+Ruiqing+Kuchler+Theresa+Stroebel+Johannes+Journal+of+Political+Economy+2018,The+Economic+Effects+of+Social+Networks+Evidence+from+the+Housing+Market+Bailey+Michael+Cao+Ruiqing+Kuchler+Theresa+Stroebel+Johannes,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=The+Economic+Effects+of+Social+Networks+Evidence+from+the+Housing+Market+Bailey+Michael+Cao+Ruiqing+Kuchler+Theresa+Stroebel+Johannes+Journal+of+Political+Economy+2018&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=The+Economic+Effects+of+Social+Networks+Evidence+from+the+Housing+Market+Bailey+Michael+Cao+Ruiqing+Kuchler+Theresa+Stroebel+Johannes&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=The+Economic+Effects+of+Social+Networks+Evidence+from+the+Housing+Market&btnG=,https://scholar.google.com/scholar?as_q=The+Economic+Effects+of+Social+Networks+Evidence+from+the+Housing+Market&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Bailey&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,The economic effects of social networks: Evidence from the housing market,https://www.journals.uchicago.edu/doi/abs/10.1086/700073,"M Bailey, R Cao, T Kuchler… - Journal of Political …, 2018 - journals.uchicago.edu","https://scholar.google.com/scholar?cites=8655257939968051594&as_sdt=400005&sciodt=0,14&hl=en",235,title_and_author_advanced_search
2018,"DellaVigna, Stefano; Pope, Devin",Predicting Experimental Results: Who Knows What?,Journal of Political Economy,2018-12,6,2410-2456,699976,0,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\jpe\2018\6\699976.txt,1,contain_keyword,Predicting+Experimental+Results+Who+Knows+What,DellaVigna+Stefano+Pope+Devin,DellaVigna,Journal+of+Political+Economy,Predicting+Experimental+Results+Who+Knows+What+DellaVigna+Stefano+Pope+Devin+Journal+of+Political+Economy+2018,Predicting+Experimental+Results+Who+Knows+What+DellaVigna+Stefano+Pope+Devin,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Predicting+Experimental+Results+Who+Knows+What+DellaVigna+Stefano+Pope+Devin+Journal+of+Political+Economy+2018&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Predicting+Experimental+Results+Who+Knows+What+DellaVigna+Stefano+Pope+Devin&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Predicting+Experimental+Results+Who+Knows+What&btnG=,https://scholar.google.com/scholar?as_q=Predicting+Experimental+Results+Who+Knows+What&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=DellaVigna&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,Predicting experimental results: who knows what?,https://www.journals.uchicago.edu/doi/abs/10.1086/699976,"S DellaVigna, D Pope - Journal of Political Economy, 2018 - journals.uchicago.edu","https://scholar.google.com/scholar?cites=8580958271683055283&as_sdt=400005&sciodt=0,14&hl=en",138,title_and_author_advanced_search
2018,"Johnston, Andrew C.; Mas, Alexandre",Potential Unemployment Insurance Duration and Labor Supply: The Individual and Market-Level Response to a Benefit Cut.,Journal of Political Economy,2018-12,6,2480-2522,699973,0,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\jpe\2018\6\699973.txt,1,contain_keyword,Potential+Unemployment+Insurance+Duration+and+Labor+Supply+The+Individual+and+Market-Level+Response+to+a+Benefit+Cut,Johnston+Andrew+C+Mas+Alexandre,Johnston,Journal+of+Political+Economy,Potential+Unemployment+Insurance+Duration+and+Labor+Supply+The+Individual+and+Market-Level+Response+to+a+Benefit+Cut+Johnston+Andrew+C+Mas+Alexandre+Journal+of+Political+Economy+2018,Potential+Unemployment+Insurance+Duration+and+Labor+Supply+The+Individual+and+Market-Level+Response+to+a+Benefit+Cut+Johnston+Andrew+C+Mas+Alexandre,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Potential+Unemployment+Insurance+Duration+and+Labor+Supply+The+Individual+and+Market-Level+Response+to+a+Benefit+Cut+Johnston+Andrew+C+Mas+Alexandre+Journal+of+Political+Economy+2018&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Potential+Unemployment+Insurance+Duration+and+Labor+Supply+The+Individual+and+Market-Level+Response+to+a+Benefit+Cut+Johnston+Andrew+C+Mas+Alexandre&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Potential+Unemployment+Insurance+Duration+and+Labor+Supply+The+Individual+and+Market-Level+Response+to+a+Benefit+Cut&btnG=,https://scholar.google.com/scholar?as_q=Potential+Unemployment+Insurance+Duration+and+Labor+Supply+The+Individual+and+Market-Level+Response+to+a+Benefit+Cut&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Johnston&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,Potential unemployment insurance duration and labor supply: The individual and market-level response to a benefit cut,https://www.journals.uchicago.edu/doi/abs/10.1086/699973,"AC Johnston, A Mas - Journal of Political Economy, 2018 - journals.uchicago.edu","https://scholar.google.com/scholar?cites=5935012520659753953&as_sdt=400005&sciodt=0,14&hl=en",112,title_and_author_advanced_search
2018,"Becker, Gary S.; Murphy, Kevin M.; Kominers, Scott Duke; Spenkuch, Jörg L.",A Theory of Intergenerational Mobility.,Journal of Political Economy,2018-10,5,S7-S25,698759,0,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\jpe\2018\5\698759.txt,1,contain_keyword,A+Theory+of+Intergenerational+Mobility,Becker+Gary+S+Murphy+Kevin+M+Kominers+Scott+Duke+Spenkuch+Jörg+L,Becker,Journal+of+Political+Economy,A+Theory+of+Intergenerational+Mobility+Becker+Gary+S+Murphy+Kevin+M+Kominers+Scott+Duke+Spenkuch+Jörg+L+Journal+of+Political+Economy+2018,A+Theory+of+Intergenerational+Mobility+Becker+Gary+S+Murphy+Kevin+M+Kominers+Scott+Duke+Spenkuch+Jörg+L,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=A+Theory+of+Intergenerational+Mobility+Becker+Gary+S+Murphy+Kevin+M+Kominers+Scott+Duke+Spenkuch+Jörg+L+Journal+of+Political+Economy+2018&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=A+Theory+of+Intergenerational+Mobility+Becker+Gary+S+Murphy+Kevin+M+Kominers+Scott+Duke+Spenkuch+Jörg+L&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=A+Theory+of+Intergenerational+Mobility&btnG=,https://scholar.google.com/scholar?as_q=A+Theory+of+Intergenerational+Mobility&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Becker&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,A theory of intergenerational mobility,https://www.journals.uchicago.edu/doi/abs/10.1086/698759,"GS Becker, SD Kominers, KM Murphy… - Journal of Political …, 2018 - journals.uchicago.edu","https://scholar.google.com/scholar?cites=5533707852760217130&as_sdt=400005&sciodt=0,14&hl=en",162,title_and_author_advanced_search
2018,"Chiappori, Pierre-André; Dias, Monica Costa; Meghir, Costas","The Marriage Market, Labor Supply, and Education Choice.",Journal of Political Economy,2018-10,5,S26-S72,698748,0,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\jpe\2018\5\698748.txt,1,contain_keyword,The+Marriage+Market+Labor+Supply+and+Education+Choice,Chiappori+Pierre-André+Dias+Monica+Costa+Meghir+Costas,Chiappori,Journal+of+Political+Economy,The+Marriage+Market+Labor+Supply+and+Education+Choice+Chiappori+Pierre-André+Dias+Monica+Costa+Meghir+Costas+Journal+of+Political+Economy+2018,The+Marriage+Market+Labor+Supply+and+Education+Choice+Chiappori+Pierre-André+Dias+Monica+Costa+Meghir+Costas,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=The+Marriage+Market+Labor+Supply+and+Education+Choice+Chiappori+Pierre-André+Dias+Monica+Costa+Meghir+Costas+Journal+of+Political+Economy+2018&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=The+Marriage+Market+Labor+Supply+and+Education+Choice+Chiappori+Pierre-André+Dias+Monica+Costa+Meghir+Costas&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=The+Marriage+Market+Labor+Supply+and+Education+Choice&btnG=,https://scholar.google.com/scholar?as_q=The+Marriage+Market+Labor+Supply+and+Education+Choice&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Chiappori&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,"The marriage market, labor supply, and education choice",https://www.journals.uchicago.edu/doi/abs/10.1086/698748,"PA Chiappori, MC Dias… - Journal of Political …, 2018 - journals.uchicago.edu","https://scholar.google.com/scholar?cites=6181096735744122412&as_sdt=400005&sciodt=0,14&hl=en",116,title_and_author_advanced_search
